index,time,mp1,mp2,mp3,mp4,mp5,mp6,mp7,mt1,mt2,mt3,mt4,mt5,mt6,mt7,dt
13045,13045,26.09,0.0451059,-0.462673,-1.24677,0.118099,-2.17101,0.305031,2.22369,-1.304,-43.3716,1.23537,8.10045,1.12072,0.940846,-0.125491,0.002
13046,13046,26.092,0.0461559,-0.462317,-1.24604,0.118838,-2.17119,0.305434,2.22395,-2.69545,-43.1916,0.896615,8.03189,1.05733,1.02095,-0.120818,0.002
13047,13047,26.094,0.0471994,-0.461961,-1.24531,0.119574,-2.17137,0.305848,2.22421,-2.6363,-42.6823,0.58206,7.83025,0.816988,0.983232,-0.146183,0.002
13048,13048,26.096,0.0482468,-0.4616,-1.24459,0.120308,-2.17155,0.306269,2.22448,-2.64659,-42.1473,0.930221,7.47134,1.09959,0.962206,-0.112474,0.002
13049,13049,26.098,0.0492958,-0.461238,-1.24386,0.121035,-2.17173,0.306686,2.22474,-2.60029,-41.7693,0.885861,7.43639,0.949925,0.950859,-0.140509,0.002
13050,13050,26.1,0.0503492,-0.46087,-1.24313,0.121763,-2.17191,0.307097,2.22501,-2.92436,-40.9745,0.767567,7.69045,1.14801,0.929165,-0.103797,0.002
13051,13051,26.102,0.0513996,-0.460499,-1.2424,0.1225,-2.17209,0.307508,2.22527,-2.35595,-40.3367,1.08884,7.66357,0.883896,0.916482,-0.146851,0.002
13052,13052,26.104,0.0524536,-0.460123,-1.24168,0.123232,-2.17228,0.30793,2.22554,-2.17077,-39.5728,0.740682,8.20799,1.05381,0.937508,-0.108803,0.002
13053,13053,26.106,0.0535096,-0.459746,-1.24095,0.12397,-2.17246,0.308353,2.2258,-2.7186,-39.2384,0.863008,8.22143,1.14273,0.949857,-0.113476,0.002
13054,13054,26.108,0.054565,-0.459364,-1.24022,0.124708,-2.17265,0.308772,2.22606,-2.60029,-38.7523,0.825369,7.90957,0.699898,0.98657,-0.160535,0.002
13055,13055,26.11,0.0556189,-0.45898,-1.2395,0.125438,-2.17284,0.309181,2.22631,-2.18105,-38.4154,0.700354,7.69045,1.13744,1.00025,-0.101461,0.002
13056,13056,26.112,0.0566772,-0.458593,-1.23877,0.126169,-2.17304,0.309595,2.22657,-2.35595,-38.688,1.32543,7.35305,1.19379,0.80067,-0.127159,0.002
13057,13057,26.114,0.0577355,-0.458206,-1.23804,0.126897,-2.17323,0.310012,2.22683,-1.87499,-38.3639,1.02835,7.38934,1.11191,0.781313,-0.120151,0.002
13058,13058,26.116,0.0587953,-0.457822,-1.23731,0.127626,-2.17343,0.310437,2.22709,-2.3971,-38.5697,0.651961,7.43101,0.819629,0.948189,-0.149521,0.002
13059,13059,26.118,0.0598534,-0.457438,-1.23659,0.128359,-2.17362,0.310863,2.22735,-2.15533,-38.5903,0.822681,7.36246,1.07054,1.02962,-0.127493,0.002
13060,13060,26.12,0.060912,-0.457049,-1.23586,0.129091,-2.17382,0.311282,2.2276,-1.68209,-37.901,1.09288,7.34632,1.11544,0.889448,-0.128161,0.002
13061,13061,26.122,0.0619728,-0.456659,-1.23513,0.129823,-2.17402,0.311699,2.22785,-1.65894,-37.6335,1.10363,7.39203,1.01243,0.865084,-0.141844,0.002
13062,13062,26.124,0.0630322,-0.45627,-1.23441,0.130555,-2.17422,0.312123,2.2281,-1.6075,-37.5306,0.598191,7.19577,0.987781,0.997918,-0.121152,0.002
13063,13063,26.126,0.0640916,-0.455881,-1.23368,0.131283,-2.17442,0.312549,2.22835,-2.31737,-37.1268,0.719174,7.30734,0.918231,0.795664,-0.149521,0.002
13064,13064,26.128,0.0651482,-0.455491,-1.23295,0.132016,-2.17462,0.312963,2.2286,-1.06995,-36.7847,1.05792,7.4216,0.978977,0.982565,-0.137172,0.002
13065,13065,26.13,0.0662094,-0.455098,-1.23223,0.13275,-2.17482,0.31338,2.22886,-0.87448,-36.9236,0.994745,7.23206,1.19379,0.96788,-0.106467,0.002
13066,13066,26.132,0.0672674,-0.454706,-1.2315,0.13348,-2.17502,0.313799,2.22911,-1.82355,-36.6818,1.04717,7.28987,1.01419,0.684858,-0.152525,0.002
13067,13067,26.134,0.0683273,-0.454314,-1.23077,0.134213,-2.17522,0.31422,2.22936,-1.45832,-36.5404,0.606257,7.28987,0.86893,1.07134,-0.143179,0.002
13068,13068,26.136,0.0693847,-0.453923,-1.23005,0.134944,-2.17542,0.314653,2.2296,-2.14247,-36.5558,0.802517,6.62715,0.971934,1.06767,-0.137839,0.002
13069,13069,26.138,0.070445,-0.453531,-1.22932,0.135673,-2.17562,0.31508,2.22983,-1.61264,-36.2703,0.845533,6.71184,0.889179,0.685192,-0.158532,0.002
13070,13070,26.14,0.0715014,-0.453136,-1.22859,0.136401,-2.17582,0.315492,2.23005,-1.99587,-36.206,1.2394,6.88525,1.29679,0.856741,-0.115144,0.002
13071,13071,26.142,0.0725604,-0.452742,-1.22786,0.137133,-2.17601,0.31592,2.23027,-1.32715,-36.17,1.08615,6.99413,0.877734,0.873428,-0.163538,0.002
13072,13072,26.144,0.0736175,-0.452347,-1.22714,0.137871,-2.17621,0.316345,2.23048,-2.56943,-35.7508,0.549798,7.47806,1.14625,0.875097,-0.114477,0.002
13073,13073,26.146,0.0746715,-0.451954,-1.22641,0.13861,-2.17641,0.316767,2.2307,-2.21192,-35.7328,0.27826,7.26298,0.489488,0.969882,-0.19124,0.002
13074,13074,26.148,0.0757266,-0.451558,-1.22569,0.139348,-2.1766,0.317189,2.23092,-2.14762,-35.401,0.907369,7.24416,1.15769,0.941847,-0.118482,0.002
13075,13075,26.15,0.0767838,-0.45116,-1.22496,0.140088,-2.17679,0.317611,2.23114,-1.20884,-35.2338,1.22192,6.86239,1.17266,0.692535,-0.131832,0.002
13076,13076,26.152,0.0778455,-0.45076,-1.22423,0.140818,-2.17697,0.318034,2.23136,-2.33023,-34.902,0.756813,6.86643,0.96225,0.78732,-0.147518,0.002
13077,13077,26.154,0.0789014,-0.450359,-1.2235,0.141554,-2.17716,0.318467,2.23158,-1.87756,-35.1361,0.349505,6.78712,0.789696,1.01327,-0.152858,0.002
13078,13078,26.156,0.0799613,-0.449962,-1.22278,0.142292,-2.17735,0.318907,2.2318,-1.80554,-35.1258,0.961139,7.01161,1.04589,0.692201,-0.141844,0.002
13079,13079,26.158,0.0810191,-0.449564,-1.22206,0.143029,-2.17753,0.319343,2.23202,-0.673864,-34.6937,0.889893,7.36649,1.00627,0.815689,-0.140843,0.002
13080,13080,26.16,0.082082,-0.449162,-1.22133,0.143774,-2.17772,0.319793,2.23223,-1.24742,-34.8557,0.971893,7.32616,1.06173,1.04097,-0.137839,0.002
13081,13081,26.162,0.0831393,-0.448759,-1.22061,0.144515,-2.1779,0.320252,2.23245,-1.61264,-35.0563,0.89527,6.97934,0.880375,0.821697,-0.171215,0.002
13082,13082,26.164,0.0841991,-0.448356,-1.21989,0.145251,-2.17809,0.320698,2.23267,-1.12911,-35.5656,0.590126,6.57338,0.973695,0.874096,-0.149521,0.002
13083,13083,26.166,0.0852596,-0.447956,-1.21916,0.145988,-2.17828,0.321143,2.23289,-1.5612,-36.17,1.23805,6.6164,1.11015,0.841388,-0.144514,0.002
13084,13084,26.168,0.0863176,-0.447558,-1.21844,0.146725,-2.17847,0.321598,2.23311,-0.30864,-36.0671,1.33081,6.92557,1.14361,0.717232,-0.142846,0.002
13085,13085,26.17,0.0873789,-0.447158,-1.21771,0.147473,-2.17866,0.322053,2.23333,-1.24742,-36.9288,1.11304,6.97262,1.13744,0.951526,-0.139174,0.002
13086,13086,26.172,0.0884391,-0.446758,-1.21699,0.148226,-2.17885,0.322513,2.23355,-1.41974,-38.0579,0.700354,6.82072,0.748319,0.918818,-0.185566,0.002
13087,13087,26.174,0.0895,-0.446361,-1.21627,0.148981,-2.17904,0.322968,2.23377,-1.54577,-38.1427,0.543077,6.94439,0.906786,0.936507,-0.1592,0.002
13088,13088,26.176,0.0905577,-0.445965,-1.21554,0.149739,-2.17923,0.32343,2.23399,-0.416664,-38.5928,1.56874,7.17829,1.08022,0.97589,-0.163538,0.002
13089,13089,26.178,0.0916194,-0.445568,-1.21482,0.150501,-2.17941,0.323893,2.2342,-0.470676,-38.7729,1.65746,7.5157,1.41476,0.785985,-0.123154,0.002
13090,13090,26.18,0.092681,-0.445169,-1.21409,0.151269,-2.17959,0.324344,2.23442,-1.286,-39.4287,0.942319,7.82353,0.926154,0.942848,-0.175887,0.002
13091,13091,26.182,0.0937382,-0.444769,-1.21337,0.152042,-2.17977,0.324797,2.23464,-1.50719,-39.8634,0.629109,8.00232,0.787055,1.19149,-0.17522,0.002
13092,13092,26.184,0.0947939,-0.444372,-1.21265,0.152816,-2.17995,0.325253,2.23486,-0.82304,-40.082,1.3214,8.31956,1.21316,0.885109,-0.150856,0.002
13093,13093,26.186,0.0958543,-0.443974,-1.21192,0.153594,-2.18013,0.325707,2.23507,-0.570984,-40.6916,2.09031,8.33032,1.24133,0.817358,-0.161536,0.002
13094,13094,26.188,0.0969149,-0.443576,-1.2112,0.154371,-2.1803,0.326168,2.23529,-0.918203,-41.0902,1.15471,8.07894,1.16826,1.1184,-0.145182,0.002
13095,13095,26.19,0.0979736,-0.443177,-1.21047,0.155142,-2.18048,0.326631,2.2355,-2.27107,-41.7204,0.822681,7.97812,0.826672,1.04665,-0.189905,0.002
13096,13096,26.192,0.0990295,-0.442772,-1.20975,0.155914,-2.18066,0.327087,2.23571,-1.49176,-42.2014,1.2152,7.98753,0.930556,0.938843,-0.176888,0.002
13097,13097,26.194,0.100087,-0.442365,-1.20903,0.156686,-2.18084,0.327547,2.23593,-0.712444,-42.1885,1.84969,8.55481,1.39804,0.966879,-0.133834,0.002
13098,13098,26.196,0.10115,-0.441953,-1.2083,0.157466,-2.18101,0.328012,2.23614,-0.928491,-42.3737,1.91287,8.93523,1.34345,0.96254,-0.154193,0.002
13099,13099,26.198,0.102209,-0.441537,-1.20758,0.158246,-2.18119,0.328475,2.23635,-1.41203,-42.9987,1.06061,8.63815,0.96225,1.13108,-0.171882,0.002
13100,13100,26.2,0.103267,-0.441117,-1.20686,0.159024,-2.18137,0.328932,2.23655,-2.19134,-43.3305,0.673469,8.35854,0.770328,1.1144,-0.194243,0.002
13101,13101,26.202,0.104323,-0.440694,-1.20614,0.159798,-2.18156,0.329392,2.23676,-1.17283,-43.0887,1.38189,7.96065,1.04853,1.02128,-0.176888,0.002
13102,13102,26.204,0.105383,-0.440267,-1.20541,0.160565,-2.18174,0.329856,2.23697,0.10288,-42.6129,2.11988,8.16497,1.53009,0.778976,-0.133167,0.002
13103,13103,26.206,0.106443,-0.439837,-1.20469,0.161339,-2.18192,0.330315,2.23718,-0.69444,-42.6412,1.66284,8.20799,1.16914,0.92783,-0.170547,0.002
13104,13104,26.208,0.107505,-0.439401,-1.20396,0.162115,-2.18211,0.330776,2.23738,-1.20627,-42.4611,0.529634,8.00635,0.827552,1.20384,-0.178223,0.002
13105,13105,26.21,0.108563,-0.438963,-1.20324,0.162887,-2.18231,0.331243,2.23759,-1.45061,-42.1782,1.06061,8.3935,0.802902,0.996916,-0.203922,0.002
13106,13106,26.212,0.109624,-0.43852,-1.20252,0.163666,-2.1825,0.331708,2.23779,0.29578,-41.885,1.60638,8.40963,1.1709,0.964542,-0.157865,0.002
13107,13107,26.214,0.110685,-0.438077,-1.2018,0.16444,-2.18268,0.332171,2.238,-0.113168,-41.6252,2.23818,8.22143,1.54242,0.983566,-0.127827,0.002
13108,13108,26.216,0.111747,-0.437631,-1.20107,0.165214,-2.18286,0.332629,2.23821,-0.627568,-41.26,1.32274,7.76304,0.792337,0.888781,-0.20459,0.002
13109,13109,26.218,0.112805,-0.437178,-1.20035,0.165984,-2.18305,0.333084,2.23841,-1.8827,-41.2214,0.569962,7.91494,1.07758,1.14277,-0.143513,0.002
13110,13110,26.22,0.113858,-0.436724,-1.19963,0.166756,-2.18324,0.333553,2.23861,-0.727876,-41.1263,1.31602,7.91898,0.779132,0.955865,-0.197915,0.002
13111,13111,26.222,0.114916,-0.436269,-1.1989,0.16753,-2.18343,0.33402,2.23881,0.084876,-39.92,2.175,8.32091,1.64806,0.838384,-0.0997918,0.002
13112,13112,26.224,0.115978,-0.435807,-1.19818,0.168308,-2.1836,0.33448,2.23902,-0.619852,-39.6859,1.847,8.38812,1.25453,0.964209,-0.158866,0.002
13113,13113,26.226,0.11704,-0.435342,-1.19745,0.169086,-2.18379,0.334945,2.23922,-1.71295,-39.938,0.703043,8.27923,0.812586,1.1421,-0.168211,0.002
13114,13114,26.228,0.118095,-0.434876,-1.19673,0.169861,-2.18398,0.335414,2.23942,-1.92385,-39.8891,0.69901,8.23487,0.769448,0.888447,-0.176555,0.002
13115,13115,26.23,0.119152,-0.434411,-1.19601,0.170635,-2.18417,0.335874,2.23962,-1.0931,-39.0815,1.95992,8.81693,1.30031,0.897458,-0.145849,0.002
13116,13116,26.232,0.120212,-0.43394,-1.19529,0.171415,-2.18435,0.336339,2.23982,-0.5787,-38.3382,1.71392,9.23768,1.35314,1.13709,-0.119483,0.002
13117,13117,26.234,0.121273,-0.433466,-1.19456,0.172199,-2.18453,0.336803,2.24002,-2.47683,-38.7883,0.939631,9.15972,0.803782,0.886778,-0.174886,0.002
13118,13118,26.236,0.122328,-0.43299,-1.19384,0.172979,-2.18472,0.337263,2.24022,-2.86778,-38.7292,0.618355,9.01185,0.912068,0.955865,-0.15119,0.002
13119,13119,26.238,0.123384,-0.432515,-1.19312,0.173757,-2.18491,0.337733,2.24042,-1.97787,-37.8778,1.24612,9.29952,1.04324,1.01127,-0.151523,0.002
13120,13120,26.24,0.124444,-0.432037,-1.1924,0.174536,-2.1851,0.338203,2.24062,-2.17848,-37.2245,1.91421,9.02664,1.33113,0.969882,-0.125157,0.002
13121,13121,26.242,0.125502,-0.431553,-1.19167,0.175315,-2.18528,0.338671,2.24081,-2.04988,-37.3068,1.17353,8.71074,1.0855,0.83004,-0.131832,0.002
13122,13122,26.244,0.126561,-0.43107,-1.19095,0.176089,-2.18547,0.33914,2.24101,-3.5365,-37.4509,0.834779,8.81559,0.9869,0.843057,-0.15119,0.002
13123,13123,26.246,0.127618,-0.430587,-1.19023,0.176867,-2.18567,0.339617,2.2412,-2.88835,-37.0291,0.716485,8.97824,0.794098,1.04531,-0.166542,0.002
13124,13124,26.248,0.128677,-0.430105,-1.18951,0.177649,-2.18586,0.340103,2.2414,-3.05553,-36.4221,1.02432,9.16509,1.06349,0.91448,-0.126158,0.002
13125,13125,26.25,0.129736,-0.42962,-1.18878,0.17843,-2.18605,0.340582,2.24159,-2.20163,-36.4324,1.61579,8.95001,1.11984,0.805677,-0.140176,0.002
13126,13126,26.252,0.130795,-0.429134,-1.18806,0.179214,-2.18623,0.341069,2.24178,-2.55657,-35.9205,1.12245,8.44995,1.24045,0.781313,-0.110138,0.002
13127,13127,26.254,0.131855,-0.428646,-1.18734,0.179988,-2.18641,0.341562,2.24197,-3.57251,-35.9823,0.543077,8.47281,0.777371,0.827037,-0.175887,0.002
13128,13128,26.256,0.132911,-0.428163,-1.18661,0.180767,-2.1866,0.342059,2.24217,-2.9115,-36.0054,0.598191,8.82097,0.720147,1.04831,-0.152525,0.002
13129,13129,26.258,0.133967,-0.42768,-1.18589,0.181552,-2.18679,0.342555,2.24236,-1.61007,-35.8331,1.47464,9.18526,1.3144,0.876098,-0.109804,0.002
13130,13130,26.26,0.13503,-0.427192,-1.18517,0.182336,-2.18697,0.343056,2.24256,-1.4146,-36.188,1.58353,9.46217,1.09255,0.844392,-0.152525,0.002
13131,13131,26.262,0.136093,-0.426706,-1.18444,0.183126,-2.18715,0.34356,2.24275,-2.3971,-36.5558,0.673469,9.26726,0.953446,1.0353,-0.132499,0.002
13132,13132,26.264,0.137153,-0.426223,-1.18372,0.18391,-2.18734,0.344065,2.24294,-2.24535,-37.1654,0.907369,9.01857,0.652358,1.02829,-0.178223,0.002
13133,13133,26.266,0.138212,-0.425742,-1.183,0.184691,-2.18753,0.34456,2.24313,-1.06995,-36.8439,1.40071,8.85457,1.25013,1.03096,-0.109137,0.002
13134,13134,26.268,0.139275,-0.425255,-1.18227,0.185472,-2.18771,0.345058,2.24332,-1.06995,-37.0959,1.8927,8.64621,1.29503,0.834713,-0.129496,0.002
13135,13135,26.27,0.140337,-0.424769,-1.18155,0.186251,-2.18789,0.345556,2.24351,-1.20884,-37.2734,1.33215,8.34241,1.04148,0.844725,-0.130163,0.002
13136,13136,26.272,0.141399,-0.424285,-1.18082,0.187032,-2.18808,0.346057,2.24369,-1.33487,-37.4303,0.668092,8.37064,0.905906,1.10806,-0.132833,0.002
13137,13137,26.274,0.142458,-0.423801,-1.1801,0.187814,-2.18827,0.346564,2.24387,-1.42746,-37.4432,1.19101,8.47146,0.851323,0.996583,-0.162871,0.002
13138,13138,26.276,0.14352,-0.423314,-1.17938,0.188599,-2.18846,0.347065,2.24405,-0.120884,-37.1371,1.8927,8.38677,1.36634,0.878101,-0.107468,0.002
13139,13139,26.278,0.144585,-0.422826,-1.17866,0.189382,-2.18865,0.347567,2.24424,0.007716,-36.9802,1.82415,8.19589,1.18058,0.856741,-0.129829,0.002
13140,13140,26.28,0.145646,-0.422339,-1.17793,0.190165,-2.18884,0.348068,2.24442,-1.16769,-36.8799,1.29989,8.48894,1.05293,1.07301,-0.140176,0.002
13141,13141,26.282,0.146708,-0.421852,-1.17721,0.19095,-2.18903,0.34857,2.24461,-1.0931,-37.1268,0.953073,8.62874,0.816108,1.12441,-0.153526,0.002
13142,13142,26.284,0.147768,-0.421364,-1.17649,0.191739,-2.18922,0.349071,2.2448,-1.48919,-36.9185,1.29989,8.78333,1.05469,0.906803,-0.129829,0.002
13143,13143,26.286,0.148832,-0.420874,-1.17577,0.192529,-2.18941,0.349574,2.24498,-0.365224,-36.6818,1.25015,8.73493,0.971934,0.820362,-0.137172,0.002
13144,13144,26.288,0.149892,-0.420384,-1.17505,0.193323,-2.1896,0.350076,2.24515,-1.76954,-36.6484,1.61713,8.82903,1.33201,0.896123,-0.106801,0.002
13145,13145,26.29,0.150952,-0.419893,-1.17433,0.19412,-2.18979,0.350576,2.24532,-1.69752,-36.6201,0.884516,8.26445,0.77473,0.891784,-0.16454,0.002
13146,13146,26.292,0.15201,-0.4194,-1.1736,0.194918,-2.18998,0.351078,2.24547,-2.54885,-36.296,0.801173,8.28058,0.896222,0.948189,-0.137839,0.002
13147,13147,26.294,0.153066,-0.418906,-1.17289,0.195714,-2.19016,0.351584,2.24562,-1.36316,-36.0903,1.53244,8.59782,1.00539,0.882773,-0.154193,0.002
13148,13148,26.296,0.154127,-0.418415,-1.17216,0.19652,-2.19035,0.352088,2.24578,-1.06224,-35.4293,1.83893,9.28473,1.48959,0.860412,-0.0991242,0.002
13149,13149,26.298,0.15519,-0.417921,-1.17144,0.197338,-2.19053,0.352583,2.24593,-1.51491,-35.1592,1.39802,9.16241,0.883896,1.02996,-0.155862,0.002
13150,13150,26.3,0.156253,-0.417423,-1.17072,0.198156,-2.19072,0.353089,2.24609,-2.00359,-34.8994,0.606257,8.53867,0.700778,1.05332,-0.15653,0.002
13151,13151,26.302,0.157312,-0.416923,-1.17,0.19897,-2.1909,0.353596,2.24624,-2.14247,-34.5445,0.840156,7.96065,1.01595,0.78465,-0.137839,0.002
13152,13152,26.304,0.158374,-0.416422,-1.16928,0.199774,-2.19108,0.354096,2.2464,-0.717588,-33.8758,1.72602,7.95796,1.11984,0.779644,-0.143513,0.002
13153,13153,26.306,0.159437,-0.415919,-1.16856,0.200584,-2.19127,0.354593,2.24656,-0.599276,-33.3202,1.59159,7.97812,1.28447,0.863749,-0.107134,0.002
13154,13154,26.308,0.160503,-0.415412,-1.16784,0.201396,-2.19145,0.355097,2.24672,-1.60236,-33.1479,0.521569,7.91091,0.682291,0.697207,-0.174886,0.002
13155,13155,26.31,0.161563,-0.414907,-1.16713,0.202207,-2.19164,0.355601,2.24688,-1.92385,-32.955,0.432848,8.22815,0.652358,1.07835,-0.164873,0.002
13156,13156,26.312,0.162625,-0.414402,-1.16641,0.203024,-2.19183,0.35611,2.24703,-0.09002,-32.5975,1.36038,8.22278,0.942001,1.00059,-0.147852,0.002
13157,13157,26.314,0.163693,-0.413894,-1.16569,0.203836,-2.19202,0.356608,2.24719,0.056584,-32.0368,1.66015,8.02652,1.33113,0.5854,-0.112808,0.002
13158,13158,26.316,0.164758,-0.413385,-1.16497,0.204649,-2.1922,0.357102,2.24735,-0.406376,-32.2529,1.01222,7.46731,0.820509,0.883774,-0.160868,0.002
13159,13159,26.318,0.165822,-0.412878,-1.16425,0.205455,-2.19239,0.357616,2.2475,-1.26542,-32.9602,0.673469,7.23206,0.717506,1.0333,-0.165541,0.002
13160,13160,26.32,0.166885,-0.412373,-1.16354,0.20626,-2.19259,0.358124,2.24765,-0.56584,-32.8444,0.873762,7.19846,0.980738,0.695538,-0.148519,0.002
13161,13161,26.322,0.16795,-0.411865,-1.16282,0.207067,-2.19277,0.358625,2.24781,-0.542692,-32.6901,1.33484,7.17561,0.906786,0.802005,-0.153526,0.002
13162,13162,26.324,0.169016,-0.411352,-1.1621,0.207876,-2.19296,0.359139,2.24797,0.2572,-32.8419,1.44776,7.51839,1.12072,0.899127,-0.131832,0.002
13163,13163,26.326,0.170079,-0.410837,-1.16138,0.208689,-2.19314,0.35965,2.24813,-0.877052,-33.4077,1.15202,7.8195,1.15857,0.813353,-0.129162,0.002
13164,13164,26.328,0.171144,-0.41032,-1.16066,0.209504,-2.19332,0.360154,2.24828,-1.47633,-34.1459,0.655994,8.04802,0.489488,0.955197,-0.19124,0.002
13165,13165,26.33,0.172204,-0.409797,-1.15994,0.21032,-2.19351,0.360669,2.24845,-0.802464,-34.8403,1.2972,8.77661,0.991302,0.940512,-0.136171,0.002
13166,13166,26.332,0.173266,-0.409269,-1.15923,0.211141,-2.19369,0.361187,2.24861,-0.36008,-35.7225,2.06208,9.64902,1.37867,0.759285,-0.130831,0.002
13167,13167,26.334,0.174332,-0.408741,-1.1585,0.211967,-2.19387,0.361701,2.24877,-0.637856,-37.1577,1.83893,9.97299,1.10487,1.07301,-0.139174,0.002
13168,13168,26.336,0.175395,-0.408215,-1.15778,0.212793,-2.19405,0.362219,2.24894,-2.03445,-38.9529,1.04986,10.0362,0.757122,1.05132,-0.169546,0.002
13169,13169,26.338,0.176456,-0.407687,-1.15707,0.213614,-2.19424,0.362741,2.2491,-2.19649,-41.08,1.16278,9.85873,0.755362,1.07335,-0.174552,0.002
13170,13170,26.34,0.177516,-0.407161,-1.15635,0.214434,-2.19443,0.363264,2.24925,-0.851332,-42.3994,1.99083,10.469,1.21316,1.06834,-0.132499,0.002
13171,13171,26.342,0.178581,-0.40664,-1.15563,0.215257,-2.19461,0.36378,2.24941,-1.18055,-43.5799,2.48821,10.84,1.29767,0.958201,-0.140509,0.002
13172,13172,26.344,0.179647,-0.406118,-1.1549,0.216083,-2.19479,0.36429,2.24956,-1.268,-44.6036,1.94244,10.961,0.988661,1.11573,-0.156196,0.002
13173,13173,26.346,0.180709,-0.405593,-1.15418,0.216911,-2.19498,0.364816,2.24972,-1.67437,-45.4215,1.80533,11.1169,0.901504,1.17214,-0.16988,0.002
13174,13174,26.348,0.181772,-0.405067,-1.15346,0.217736,-2.19516,0.365356,2.24988,-1.06224,-45.7507,2.18844,10.9489,1.09695,0.9839,-0.16454,0.002
13175,13175,26.35,0.182836,-0.404542,-1.15274,0.218562,-2.19535,0.365893,2.25003,-0.393516,-45.7636,2.63742,10.6102,1.34785,1.27393,-0.125491,0.002
13176,13176,26.352,0.183905,-0.404014,-1.15202,0.21938,-2.19553,0.366435,2.25018,-0.383228,-45.7507,2.46267,10.9086,1.07142,1.13242,-0.165541,0.002
13177,13177,26.354,0.184972,-0.403481,-1.1513,0.220206,-2.19572,0.366981,2.25034,-1.11368,-46.1494,2.10106,11.0605,1.15945,1.03196,-0.150856,0.002
13178,13178,26.356,0.186043,-0.402949,-1.15058,0.221033,-2.1959,0.367526,2.25049,-0.717588,-45.959,1.84297,10.9516,0.84428,1.17047,-0.176221,0.002
13179,13179,26.358,0.187115,-0.402417,-1.14986,0.221857,-2.19608,0.368066,2.25065,-1.17026,-44.5702,2.10644,11.4006,1.03004,1.15945,-0.161536,0.002
13180,13180,26.36,0.188189,-0.401875,-1.14914,0.222686,-2.19626,0.368609,2.2508,-0.185184,-43.8037,2.45191,11.2352,1.15593,1.11773,-0.158198,0.002
13181,13181,26.362,0.18926,-0.401327,-1.14842,0.223509,-2.19644,0.369154,2.25096,-1.19855,-43.4025,2.30942,10.7728,1.24749,1.062,-0.142846,0.002
13182,13182,26.364,0.190331,-0.400777,-1.1477,0.224331,-2.19662,0.369699,2.25111,-1.61264,-42.69,1.24746,10.473,0.647076,0.944851,-0.19124,0.002
13183,13183,26.366,0.191397,-0.400224,-1.14698,0.22515,-2.1968,0.370235,2.25126,-2.04217,-41.6407,1.57815,10.6747,0.982498,1.16446,-0.150856,0.002
13184,13184,26.368,0.192464,-0.399662,-1.14627,0.225974,-2.19698,0.370783,2.25141,-0.686724,-40.2029,2.11585,10.7527,1.126,1.05833,-0.15119,0.002
13185,13185,26.37,0.193535,-0.399094,-1.14554,0.226801,-2.19715,0.371329,2.25155,-1.13425,-38.9015,1.80398,10.6881,1.09959,0.886111,-0.147518,0.002
13186,13186,26.372,0.194606,-0.398524,-1.14482,0.227629,-2.19733,0.371865,2.2517,-2.13476,-38.0913,1.36172,10.2432,0.917351,1.09404,-0.163205,0.002
13187,13187,26.374,0.195676,-0.397947,-1.14411,0.228451,-2.19751,0.372405,2.25184,-1.74639,-36.2086,1.32812,10.2244,0.823151,1.08369,-0.177222,0.002
13188,13188,26.376,0.196744,-0.397361,-1.14339,0.229274,-2.19769,0.372948,2.25199,-1.80554,-34.8532,1.59428,10.297,1.06789,0.967546,-0.147518,0.002
13189,13189,26.378,0.197816,-0.39677,-1.14267,0.230099,-2.19786,0.373488,2.25213,-1.69495,-34.2976,1.683,10.1787,1.06525,0.921155,-0.150188,0.002
13190,13190,26.38,0.198886,-0.396177,-1.14195,0.230928,-2.19804,0.374028,2.25228,-2.58486,-33.2251,1.07002,10.4099,0.854844,0.905802,-0.165875,0.002
13191,13191,26.382,0.199954,-0.395578,-1.14123,0.231758,-2.19822,0.374567,2.25243,-2.98609,-32.3223,0.462422,10.2096,0.574004,1.01461,-0.181895,0.002
13192,13192,26.384,0.20102,-0.394975,-1.14052,0.23259,-2.1984,0.375111,2.25257,-3.13784,-31.7436,1.0055,9.77538,1.01683,0.888781,-0.138841,0.002
13193,13193,26.386,0.202088,-0.39437,-1.1398,0.233416,-2.19858,0.375648,2.25271,-2.11161,-31.0492,1.4249,9.48368,1.07054,0.670507,-0.150856,0.002
13194,13194,26.388,0.20316,-0.393762,-1.13908,0.234242,-2.19876,0.376176,2.25286,-2.74689,-30.6274,1.16143,9.55358,0.8927,0.869423,-0.159867,0.002
13195,13195,26.39,0.204229,-0.393152,-1.13836,0.235067,-2.19893,0.376719,2.253,-3.15584,-30.4679,0.682879,9.2928,0.827552,0.947187,-0.161202,0.002
